"post_id","tieu_de_bai_viet","link_bai_viet","noi_dung_comment"
C-RPMC_Bysc,Các bạn nghĩ sao về việc người yêu đi chơi riêng với bạn khác giới ạ?,https://www.threads.com/@ducthang_ns/post/C-RPMC_Bysc,"=))))) mqh riêng mà, tin tưởng nhau là được, đứa nào mà chẳng có bạn, tôi có bạn và bạn có bạn. thế ví dụ bạn khác giới đấy k phải chơi theo nhóm mà chơi có 1 đứa thì sao-))), ncl quan tâm làm gì."
DaazT0Zmc0o,Ae tread giải thích cho bạn ý đi😔 Translate 1/2 12.3K Top View activityView activity,https://www.threads.com/@haan_san.7/post/DaazT0Zmc0o,Profile
DaazT0Zmc0o,Ae tread giải thích cho bạn ý đi😔 Translate 1/2 12.3K Top View activityView activity,https://www.threads.com/@haan_san.7/post/DaazT0Zmc0o,Má😭 2/2
DaazT0Zmc0o,Ae tread giải thích cho bạn ý đi😔 Translate 1/2 12.3K Top View activityView activity,https://www.threads.com/@haan_san.7/post/DaazT0Zmc0o,· Ê t viết nhầm chữ threads thành tread cm oiii😭🌹🌹
DaazT0Zmc0o,Ae tread giải thích cho bạn ý đi😔 Translate 1/2 12.3K Top View activityView activity,https://www.threads.com/@haan_san.7/post/DaazT0Zmc0o,"· Thấy nhạt thì lướt dùm tui nha,chứ cmt kêu nhạt tui nghĩ quẩn đó:((("
DaazT0Zmc0o,Ae tread giải thích cho bạn ý đi😔 Translate 1/2 12.3K Top View activityView activity,https://www.threads.com/@haan_san.7/post/DaazT0Zmc0o,"Đừng chọn vng, nó vừa phá roblox k thấy hả 5.6K"
DaazT0Zmc0o,Ae tread giải thích cho bạn ý đi😔 Translate 1/2 12.3K Top View activityView activity,https://www.threads.com/@haan_san.7/post/DaazT0Zmc0o,"Chắc là: vàng trong hh kí hiệu là Au, k có a là còn “u”. U đó you :))) 3.3K"
DaazT0Zmc0o,Ae tread giải thích cho bạn ý đi😔 Translate 1/2 12.3K Top View activityView activity,https://www.threads.com/@haan_san.7/post/DaazT0Zmc0o,😃? 1.4K
DaazT0Zmc0o,Ae tread giải thích cho bạn ý đi😔 Translate 1/2 12.3K Top View activityView activity,https://www.threads.com/@haan_san.7/post/DaazT0Zmc0o,Vng là méo gì m
DaazT0Zmc0o,Ae tread giải thích cho bạn ý đi😔 Translate 1/2 12.3K Top View activityView activity,https://www.threads.com/@haan_san.7/post/DaazT0Zmc0o,Bạn nói bị thiếu ý hả ta? Thông thường bạn phải dùng “ vàng và bạc trong hoá học” chữ hoá học đó mới là chìa khoá đoá bạn
DaazT0Zmc0o,Ae tread giải thích cho bạn ý đi😔 Translate 1/2 12.3K Top View activityView activity,https://www.threads.com/@haan_san.7/post/DaazT0Zmc0o,· Dạ vanggg😭
DZzEhi0n5-H,Hồi đó tao chơi Nghịch Thuỷ Hàn Tao đi kênh thế giới tao ngu quá tao bị chửi Tao bỏ game ̄\_(ツ)_/ ̄ Translate 1/2 Top View activityView activity,https://www.threads.com/@chakiah_/post/DZzEhi0n5-H,Profile
DZzEhi0n5-H,Hồi đó tao chơi Nghịch Thuỷ Hàn Tao đi kênh thế giới tao ngu quá tao bị chửi Tao bỏ game ̄\_(ツ)_/ ̄ Translate 1/2 Top View activityView activity,https://www.threads.com/@chakiah_/post/DZzEhi0n5-H,giờ chơi mỗi 3 con này 🤩
DZzEhi0n5-H,Hồi đó tao chơi Nghịch Thuỷ Hàn Tao đi kênh thế giới tao ngu quá tao bị chửi Tao bỏ game ̄\_(ツ)_/ ̄ Translate 1/2 Top View activityView activity,https://www.threads.com/@chakiah_/post/DZzEhi0n5-H,"Game nào cũng thế mà, chấp nhận đi theo mấy ông top để được kéo thì phải chịu phận thấp hèn thôi=]]]]]]]"
DZzEhi0n5-H,Hồi đó tao chơi Nghịch Thuỷ Hàn Tao đi kênh thế giới tao ngu quá tao bị chửi Tao bỏ game ̄\_(ツ)_/ ̄ Translate 1/2 Top View activityView activity,https://www.threads.com/@chakiah_/post/DZzEhi0n5-H,· đúngggggg vô kêu anh ơi anh à cái này build như nào tác dụng gì thế anh 😞 dbsjshhqajaiqhsbdhsk
DZzEhi0n5-H,Hồi đó tao chơi Nghịch Thuỷ Hàn Tao đi kênh thế giới tao ngu quá tao bị chửi Tao bỏ game ̄\_(ツ)_/ ̄ Translate 1/2 Top View activityView activity,https://www.threads.com/@chakiah_/post/DZzEhi0n5-H,"""sếp ơi kéo giúp em phó bản với"""
DZzEhi0n5-H,Hồi đó tao chơi Nghịch Thuỷ Hàn Tao đi kênh thế giới tao ngu quá tao bị chửi Tao bỏ game ̄\_(ツ)_/ ̄ Translate 1/2 Top View activityView activity,https://www.threads.com/@chakiah_/post/DZzEhi0n5-H,· hề điên
DZzEhi0n5-H,Hồi đó tao chơi Nghịch Thuỷ Hàn Tao đi kênh thế giới tao ngu quá tao bị chửi Tao bỏ game ̄\_(ツ)_/ ̄ Translate 1/2 Top View activityView activity,https://www.threads.com/@chakiah_/post/DZzEhi0n5-H,· Còn đi với AI thì AI mạnh hay kh tuỳ thuộc vào mình build mạnh kh
DZzEhi0n5-H,Hồi đó tao chơi Nghịch Thuỷ Hàn Tao đi kênh thế giới tao ngu quá tao bị chửi Tao bỏ game ̄\_(ツ)_/ ̄ Translate 1/2 Top View activityView activity,https://www.threads.com/@chakiah_/post/DZzEhi0n5-H,· cái mã game NTH t kh biết sao chứ nhiều người dô đánh phó bản gặp bạn kh biết chơi hay lau sàn nhiều là chửi hoặc là kick hẳn ra luôn nên nhiều người phải làm quen tìm team để họ gánh và hướng dẫn
DZzEhi0n5-H,Hồi đó tao chơi Nghịch Thuỷ Hàn Tao đi kênh thế giới tao ngu quá tao bị chửi Tao bỏ game ̄\_(ツ)_/ ̄ Translate 1/2 Top View activityView activity,https://www.threads.com/@chakiah_/post/DZzEhi0n5-H,"· nay lướt cũng thấy mấy bạn mới chơi liên quân bị chửi, bạn t cũng rủ t chơi nhưng t kh chơi"
DY1ncyXFDey,Giải cứu cái giới aov đii😞 Translate Top View activityView activity,https://www.threads.com/@_bunn.9/post/DY1ncyXFDey,Profile
DY1ncyXFDey,Giải cứu cái giới aov đii😞 Translate Top View activityView activity,https://www.threads.com/@_bunn.9/post/DY1ncyXFDey,Tha cho taem mình đii:))
DY1ncyXFDey,Giải cứu cái giới aov đii😞 Translate Top View activityView activity,https://www.threads.com/@_bunn.9/post/DY1ncyXFDey,· 😭 giải cứu đồng đội tui đi
DY1ncyXFDey,Giải cứu cái giới aov đii😞 Translate Top View activityView activity,https://www.threads.com/@_bunn.9/post/DY1ncyXFDey,Chs thì ib nè
DY1ncyXFDey,Giải cứu cái giới aov đii😞 Translate Top View activityView activity,https://www.threads.com/@_bunn.9/post/DY1ncyXFDey,· Kb fb đi
DY1ncyXFDey,Giải cứu cái giới aov đii😞 Translate Top View activityView activity,https://www.threads.com/@_bunn.9/post/DY1ncyXFDey,Về đây neee
DY1ncyXFDey,Giải cứu cái giới aov đii😞 Translate Top View activityView activity,https://www.threads.com/@_bunn.9/post/DY1ncyXFDey,· Ấu kề
DY1ncyXFDey,Giải cứu cái giới aov đii😞 Translate Top View activityView activity,https://www.threads.com/@_bunn.9/post/DY1ncyXFDey,Tối chơi hee
DY1ncyXFDey,Giải cứu cái giới aov đii😞 Translate Top View activityView activity,https://www.threads.com/@_bunn.9/post/DY1ncyXFDey,· Hog đc r tui có vc kb fb đi nào chơi rủ
DY1ncyXFDey,Giải cứu cái giới aov đii😞 Translate Top View activityView activity,https://www.threads.com/@_bunn.9/post/DY1ncyXFDey,Add
DaDUEUbE96z,"Bạn thân khác giới là j Là 1ng thích ng kia, còn ng còn lại thì không Hay chỉ là tình bn thuần khiết Translate Top View activityView activity",https://www.threads.com/@vv__6_0_0/post/DaDUEUbE96z,Profile
DaDUEUbE96z,"Bạn thân khác giới là j Là 1ng thích ng kia, còn ng còn lại thì không Hay chỉ là tình bn thuần khiết Translate Top View activityView activity",https://www.threads.com/@vv__6_0_0/post/DaDUEUbE96z,"T chơi đc năm thứ 12 rồi 🙂ý 2, bạn thân là bạn thân, ko phân biệt giới tính"
DaDUEUbE96z,"Bạn thân khác giới là j Là 1ng thích ng kia, còn ng còn lại thì không Hay chỉ là tình bn thuần khiết Translate Top View activityView activity",https://www.threads.com/@vv__6_0_0/post/DaDUEUbE96z,· Quá thuần khiết luôn
DaDUEUbE96z,"Bạn thân khác giới là j Là 1ng thích ng kia, còn ng còn lại thì không Hay chỉ là tình bn thuần khiết Translate Top View activityView activity",https://www.threads.com/@vv__6_0_0/post/DaDUEUbE96z,Như anh em 1 nhà
DaDUEUbE96z,"Bạn thân khác giới là j Là 1ng thích ng kia, còn ng còn lại thì không Hay chỉ là tình bn thuần khiết Translate Top View activityView activity",https://www.threads.com/@vv__6_0_0/post/DaDUEUbE96z,Thuần khiết hay ko là do tụi m :)) trong đầu toàn thứ âm binh thì đéo có cm gì thuần khiết đâu. Còn trong đầu chỉ đơn giản coi nhau là bạn thì có cc gì đâu
DaDUEUbE96z,"Bạn thân khác giới là j Là 1ng thích ng kia, còn ng còn lại thì không Hay chỉ là tình bn thuần khiết Translate Top View activityView activity",https://www.threads.com/@vv__6_0_0/post/DaDUEUbE96z,"Có 2 kiểu : ""Tương thân tương ái"" hoặc "" Thân tàn ma dại"""
DaDUEUbE96z,"Bạn thân khác giới là j Là 1ng thích ng kia, còn ng còn lại thì không Hay chỉ là tình bn thuần khiết Translate Top View activityView activity",https://www.threads.com/@vv__6_0_0/post/DaDUEUbE96z,T từng gặp cả 2 và t biết dấu hiệu nnao
DaDUEUbE96z,"Bạn thân khác giới là j Là 1ng thích ng kia, còn ng còn lại thì không Hay chỉ là tình bn thuần khiết Translate Top View activityView activity",https://www.threads.com/@vv__6_0_0/post/DaDUEUbE96z,"Bắt đầu từ ý 2 và dần dần sẽ biến thành ý 1 thôi. Kiểu gì chả thế, kéo dài đc là do 1 người nhịn giỏi thôi"
DaDUEUbE96z,"Bạn thân khác giới là j Là 1ng thích ng kia, còn ng còn lại thì không Hay chỉ là tình bn thuần khiết Translate Top View activityView activity",https://www.threads.com/@vv__6_0_0/post/DaDUEUbE96z,Hoặc là bắt đầu bằng ý 1 nhưng dùng ý 2 để kìm nén
DaDUEUbE96z,"Bạn thân khác giới là j Là 1ng thích ng kia, còn ng còn lại thì không Hay chỉ là tình bn thuần khiết Translate Top View activityView activity",https://www.threads.com/@vv__6_0_0/post/DaDUEUbE96z,"Ban đầu là 1 về sau lại thành 2. T vốn khá dễ rung động. Nhưng sau này qua thêm 1 mối tình(tôi liêm, lúc toi đang yêu đương, tôi và bạn tôi gần như ko gặp nhau, ý 1 cx ngưng trước đó r 🦥) t bắt đầu nhận ra mình cần và có thể sống với 1 ng như thế nào, ko còn là mình muốn nữa. Thành ra giờ bạn thân khác giới t đẩy thẳng xuống ý 2 hết, vì nch 1 tgian t nhìn ra được có yêu đương đc hay ko liền."
DBwA3ySyrIk,Tui là shop mới.,https://www.threads.com/@aja.fayde/post/DBwA3ySyrIk,Profile
DBwA3ySyrIk,Tui là shop mới.,https://www.threads.com/@aja.fayde/post/DBwA3ySyrIk,Nếu đồ ko dễ vỡ thì rcm dùng viettel post ạ. Kí hđ giá khá okela nha bà
DBwA3ySyrIk,Tui là shop mới.,https://www.threads.com/@aja.fayde/post/DBwA3ySyrIk,"T cũng đang tìm ĐVVC nè, GHTK nội thành thì cũng tạm ổn, nhưng liên tỉnh, liên miền … thì mắc quá, ko biết đi tỉnh thì nên chọn ĐVVC nào luôn ☹️"
DBwA3ySyrIk,Tui là shop mới.,https://www.threads.com/@aja.fayde/post/DBwA3ySyrIk,đồ xinh qa nhma free size dứ 55kg 😔
DBwA3ySyrIk,Tui là shop mới.,https://www.threads.com/@aja.fayde/post/DBwA3ySyrIk,"· Dạ chỉ có mẫu áo ngang vai đấy là dưới 55kg thui. Nàng cứ fl sốp nha, sắp tới tui có mẫu áo có size ạ😚💕"
DBwA3ySyrIk,Tui là shop mới.,https://www.threads.com/@aja.fayde/post/DBwA3ySyrIk,"SPX của Shopee ấy bà uiii. Ship rẻ mà nhanh lắm, nhiều điểm gửi hàng cũng tiện"
DBwA3ySyrIk,Tui là shop mới.,https://www.threads.com/@aja.fayde/post/DBwA3ySyrIk,"· Cho tui hỏii nhen. Nó như này, nếu mình k muốn cho xem và thử luôn thì mình làm sao ha"
DBwA3ySyrIk,Tui là shop mới.,https://www.threads.com/@aja.fayde/post/DBwA3ySyrIk,"bà ko chọn thì cứ bỏ qua ko tích là dc á, thường tui cũng ko tích"
DBwA3ySyrIk,Tui là shop mới.,https://www.threads.com/@aja.fayde/post/DBwA3ySyrIk,· Ồ tui cám ơn bà nhìu nhenn
DBwA3ySyrIk,Tui là shop mới.,https://www.threads.com/@aja.fayde/post/DBwA3ySyrIk,"ukii bà, có gì ghé tiệm tui xem nhé 🫶"
DbBRqqRCTv7,Topic: sao giới trẻ bây h dễ trầm cảm vậy?,https://www.threads.com/@thinkm_/post/DbBRqqRCTv7,Profile
DbBRqqRCTv7,Topic: sao giới trẻ bây h dễ trầm cảm vậy?,https://www.threads.com/@thinkm_/post/DbBRqqRCTv7,"Người lớn áp đặt tư duy cũ kĩ vào người trẻ, mang nặng suy nghĩ người lớn luôn đúng, giải thích = cãi, hỗn láo, lâu ngày tích tụ sẽ dễ bị suy nghĩ tiêu cực, hoài nghi về bản thân"
DbBRqqRCTv7,Topic: sao giới trẻ bây h dễ trầm cảm vậy?,https://www.threads.com/@thinkm_/post/DbBRqqRCTv7,"Vì được giới già đi trước lót đường đó b Thế hệ trước không phải là không bị bệnh, mà là họ phải chịu đựng nó trong sự vô danh Ví dụ như ""trầm cảm sau sinh"", từ thời cổ đại đến thế kỷ 19, Y học hoàn toàn mù tịt. Hippocrates từng gọi hiện tượng phụ nữ cuồng loạn sau sinh là do ""máu sản bị đẩy ngược lên não"". Đến thời Trung Cổ, những người mẹ rơi vào trạng thái hoang tưởng hoặc trầm cảm nặng sau sinh thường bị đổ lỗi là bị quỷ ám hoặc phù thủy, họ thường đối mặt với kết cục là bị ""trừng phạt"" thay vì được giúp đỡ. Mãi đến năm 1858, thì Louis-Victor Marcé, một bác sĩ tâm thần người Pháp, lần đầu tiên xuất bản một chuyên luận khoa học chứng minh mối liên hệ chặt chẽ giữa rối loạn tâm thần và quá trình sinh nở. Tuy nhiên, nghiên cứu này sau đó vẫn bị giới y khoa ngó lơ suốt một thế kỷ. Mãi đến tận năm 1994, khi Hiệp hội Tâm thần học Hoa Kỳ xuất bản cuốn DSM-IV (Sổ tay Chẩn đoán và Thống kê Rối loạn Tâm thần bản thứ 4), ""Trầm cảm sau sinh"" mới chính thức được công nhận là một hội chứng lâm sàng riêng biệt với tên gọi ""Postpartum onset specifier"" PTSD - Hậu chấn tâm lý: Thời Thế chiến I & II, khi các binh lính ra trận và bị hoảng loạn, co giật, mất trí nhớ do tiếng bom (gọi là Shell Shock hay Combat Fatigue), giới quân sự không coi đó là bệnh - mà là ""hèn nhát"". Trong Thế chiến I, quân đội Anh đã xử tử hình 306 binh lính của chính mình vì tội ""hèn nhát"" và ""đào ngũ"", trong khi y khoa ngày nay chứng minh hầu hết họ bị PTSD nặng. Phải đến năm 1980 (trong cuốn DSM-III), sau khi hàng vạn cựu binh Mỹ rơi vào tình trạng tự sát, nghiện ngập và bạo lực vô cớ với tỷ lệ không thể kiểm soát, Hiệp hội Tâm thần học Hoa Kỳ mới chịu đưa PTSD vào danh mục bệnh lý Câu chuyện tương tự với ADHD, và Burnout, và hàng loạt các bệnh lý khác. Thế hệ trước không phải là không bị bệnh, mà là họ phải chịu đựng nó trong sự vô danh. Sau đó nhờ công sức của những nhà tâm thần học đáng kính, mà thế giới mới dần hiểu thêm về sự kì diệu của bộ não và cả những gánh nặng mà nó phải mang. ""Giới trẻ ngày nay"" không phải dễ mắc tâm bệnh hơn - mà là những tổn thương ấy đang ngày càng được nhận diện và thấu hiểu một cách rộng rãi hơn. Nói cách khác: Tỷ lệ bệnh tăng lên không phải do con người thay đổi, mà do mạng lưới phát hiện bệnh đã phủ rộng hơn And yes, dĩ nhiên có một số bộ phận không nhỏ bị ""ngộ nhận"" (over-pathologizing / medicalizing normality) các trắc trở nhân sinh, những thất bại hay áp lực sinh tồn thông thường với bệnh lý (dán nhãn quá đà); nhưng nhìn chung, trên diện rộng thì những gì mình trình bày ở trên là một lí do điển hình. Read more"
DbBRqqRCTv7,Topic: sao giới trẻ bây h dễ trầm cảm vậy?,https://www.threads.com/@thinkm_/post/DbBRqqRCTv7,Họ đứng giữa danh giới của những tư duy cũ mà ba mẹ họ áp đặt vào và việc muốn phá vỡ vỏ bọc để thích nghi với một xã hội mới. Họ dần dần ko biết mình phải đi theo hướng nào và bắt đầu tự hỏi bản thân mình là ai giữa xã hội phức tạp này
DbBRqqRCTv7,Topic: sao giới trẻ bây h dễ trầm cảm vậy?,https://www.threads.com/@thinkm_/post/DbBRqqRCTv7,Tại xã hội giờ khác xã hội xưa
DbBRqqRCTv7,Topic: sao giới trẻ bây h dễ trầm cảm vậy?,https://www.threads.com/@thinkm_/post/DbBRqqRCTv7,"ý là cậu thu hết tiêu cực của 1 ngày dài nhm ko dám thộ lộ , nếu thộ lộ bn sẽ bị phán xét thì cậu cứ tích góp từ ngày này qua tháng nọ , có khi từ nhỏ còn bị blgd hay blhd"
DbBRqqRCTv7,Topic: sao giới trẻ bây h dễ trầm cảm vậy?,https://www.threads.com/@thinkm_/post/DbBRqqRCTv7,"có lẽ là do k đc lắng nghe và tôn trọng ý kiến chỉ vì ""tất cả là tốt cho con"" 🤷🏻"
DbBRqqRCTv7,Topic: sao giới trẻ bây h dễ trầm cảm vậy?,https://www.threads.com/@thinkm_/post/DbBRqqRCTv7,Học liên tục 18h mà
DbBRqqRCTv7,Topic: sao giới trẻ bây h dễ trầm cảm vậy?,https://www.threads.com/@thinkm_/post/DbBRqqRCTv7,"ng lớn ngày xưa được tự do chơi với bạn, chương trình học ngày xưa k quá áp lực và bạn bè k toxic, chỉ có việc về nhà phụ cha mẹ hoặc bị cha mẹ oánh đít. còn bây giờ giới trẻ bị xúc phạm bằng lời nói, họ k hiểu được cảm xúc của con cái"
